measurement_date,grid_cell_id,min_temperature,max_temperature,mean_temperature,precipitation
2022-05-22,1001,1207,2117,1545,2.271
2022-05-23,1001,1287,2115,1573,0.654
2022-05-24,1001,1188,1970,1591,0.837
2022-05-25,1001,1081,1915,1549,1.215
2022-05-26,1001,1054,1735,1472,3.643
2022-05-27,1001,1236,2026,1581,0.0
2022-05-28,1001,1310,2151,1557,1.425
2022-05-29,1001,961,1814,1384,0.0
2022-05-30,1001,1055,1952,1417,1.482
2022-05-31,1001,969,1796,1405,1.17
2022-06-01,1001,1045,2036,1383,2.875
2022-06-02,1001,1268,2015,1493,0.0
2022-06-03,1001,1206,2166,1546,0.0
2022-06-04,1001,1176,1900,1520,0.0
2022-06-05,1001,923,1637,1358,0.0
2022-06-06,1001,964,1769,1337,5.379
2022-06-07,1001,1070,1846,1428,0.862
2022-06-08,1001,1211,1996,1495,0.832
2022-06-09,1001,1086,1892,1427,0.757
2022-06-10,1001,1049,1821,1396,1.0
2022-06-11,1001,1124,1780,1414,2.346
2022-06-12,1001,1206,2122,1471,4.02
2022-06-13,1001,1022,1988,1444,1.2
2022-06-14,1001,990,1844,1389,0.994
2022-06-15,1001,1120,1906,1313,0.271
2022-06-16,1001,1040,1975,1314,0.0
2022-06-17,1001,898,1611,1276,0.274
2022-06-18,1001,976,1658,1352,1.661
2022-06-19,1001,881,1881,1290,1.981
2022-06-20,1001,1005,1740,1400,1.214
2022-06-21,1001,1039,1898,1345,0.0
2022-06-22,1001,1183,1596,1371,1.983
2022-06-23,1001,840,1685,1230,0.0
2022-06-24,1001,895,1729,1222,2.893
2022-06-25,1001,929,1725,1203,2.21
2022-06-26,1001,1065,1767,1307,0.546
2022-06-27,1001,899,1676,1313,0.0
2022-06-28,1001,927,1568,1186,1.14
2022-06-29,1001,832,1753,1183,1.612
2022-06-30,1001,823,1559,1120,0.0
2022-07-01,1001,1189,1827,1379,0.0
2022-07-02,1001,877,1615,1237,3.027
2022-07-03,1001,902,1724,1251,2.892
2022-07-04,1001,955,1996,1257,0.0
2022-07-05,1001,984,1695,1215,0.0
2022-07-06,1001,752,1612,1171,0.224
2022-07-07,1001,568,1625,1055,0.265
2022-07-08,1001,784,1480,1204,0.602
2022-07-09,1001,822,1487,1158,0.304
2022-07-10,1001,912,1568,1084,0.0
2022-07-11,1001,664,1461,998,0.0
2022-07-12,1001,829,1571,1134,1.741
2022-07-13,1001,818,1589,1220,0.472
2022-07-14,1001,700,1489,1061,4.632
2022-07-15,1001,920,1659,1125,0.264
2022-07-16,1001,910,1540,1212,0.0
2022-07-17,1001,715,1677,1068,0.0
2022-07-18,1001,755,1506,1065,3.773
2022-07-19,1001,733,1647,1012,0.0
2022-07-20,1001,628,1539,1006,0.0
2022-07-21,1001,717,1418,971,0.484
2022-07-22,1001,746,1583,1087,2.049
2022-07-23,1001,860,1642,1124,0.0
2022-07-24,1001,899,1581,1118,0.309
2022-07-25,1001,401,1410,830,1.721
2022-07-26,1001,622,1411,977,1.764
2022-07-27,1001,565,1279,951,3.875
2022-07-28,1001,808,1610,951,1.778
2022-07-29,1001,584,1455,1016,0.0
2022-07-30,1001,497,1132,760,0.0
2022-07-31,1001,314,1311,776,3.444
2022-08-01,1001,675,1446,1062,0.0
2022-08-02,1001,606,1218,821,0.652
2022-08-03,1001,487,1534,897,2.323
2022-08-04,1001,388,1067,774,2.575
2022-08-05,1001,360,1300,748,0.0
2022-08-06,1001,428,1293,848,0.0
2022-08-07,1001,608,1196,852,2.366
2022-08-08,1001,523,1041,684,3.921
2022-08-09,1001,533,1349,817,4.48
2022-08-10,1001,349,1398,817,0.445
2022-08-11,1001,731,1812,969,0.365
2022-08-12,1001,589,1291,787,1.462
2022-08-13,1001,477,1225,832,1.582
2022-08-14,1001,547,983,698,0.0
2022-08-15,1001,503,1319,784,0.0
2022-08-16,1001,438,1150,701,1.289
2022-08-17,1001,392,1233,753,2.282
2022-08-18,1001,420,1385,880,1.179
2022-08-19,1001,343,1077,626,0.0
2022-08-20,1001,227,881,631,0.0
2022-08-21,1001,307,963,662,3.169
2022-08-22,1001,498,1231,700,0.0
2022-08-23,1001,295,1165,670,1.53
2022-08-24,1001,235,865,527,0.601
2022-08-25,1001,579,1303,736,0.681
2022-08-26,1001,-17,1048,464,5.483
2022-08-27,1001,286,1335,721,0.229
2022-08-28,1001,297,885,638,4.73
2022-08-29,1001,378,1164,655,1.374
2022-08-30,1001,198,1065,586,2.9
2022-08-31,1001,270,1010,530,7.226
2022-09-01,1001,279,1069,620,3.224
2022-09-02,1001,184,943,581,4.148
2022-09-03,1001,256,982,569,5.336
2022-09-04,1001,139,1006,508,0.0
2022-09-05,1001,382,1264,685,4.194
2022-09-06,1001,-30,799,411,0.932
2022-09-07,1001,118,1087,447,0.4
2022-09-08,1001,426,975,633,2.792
2022-09-09,1001,323,978,560,0.0
2022-09-10,1001,95,935,409,4.802
2022-09-11,1001,473,1244,573,1.904
2022-09-12,1001,137,1138,467,0.299
2022-09-13,1001,71,1067,402,3.198
2022-09-14,1001,107,1053,458,0.0
2022-09-15,1001,70,944,455,0.0
2022-09-16,1001,-27,1036,424,1.247
2022-09-17,1001,1,891,361,0.813
2022-09-18,1001,102,698,466,1.164
2022-09-19,1001,61,884,383,1.034
2022-09-20,1001,-4,957,331,0.069
2022-09-21,1001,112,893,429,0.0
2022-09-22,1001,-87,805,322,0.989
2022-09-23,1001,-8,713,388,0.365
2022-09-24,1001,115,816,416,2.22
2022-09-25,1001,134,796,345,1.294
2022-09-26,1001,-13,851,328,0.912
2022-09-27,1001,32,844,364,2.62
2022-09-28,1001,-81,589,219,4.949
2022-09-29,1001,49,987,431,5.564
2022-09-30,1001,10,976,442,0.965
2022-10-01,1001,194,991,387,0.935
2022-10-02,1001,66,809,361,2.393
2022-10-03,1001,-36,730,225,0.0
2022-10-04,1001,0,820,466,1.565
2022-10-05,1001,82,986,476,1.532
2022-10-06,1001,106,927,354,0.0
2022-10-07,1001,-158,600,266,0.0
2022-10-08,1001,120,844,371,1.32
2022-10-09,1001,-158,735,219,0.619
2022-10-10,1001,97,621,275,0.714
2022-10-11,1001,41,735,365,0.0
2022-10-12,1001,-50,720,238,1.523
2022-10-13,1001,-248,619,183,3.565
2022-10-14,1001,17,695,289,2.472
2022-10-15,1001,-80,706,307,0.0
2022-10-16,1001,14,970,289,0.0
2022-10-17,1001,167,775,340,2.267
2022-10-18,1001,-70,785,314,0.0
2022-10-19,1001,10,756,285,0.291
2022-10-20,1001,-7,736,252,0.0
2022-10-21,1001,-129,834,389,0.0
2022-10-22,1001,-104,895,257,0.0
2022-10-23,1001,166,769,486,0.0
2022-10-24,1001,-204,794,207,13.947
2022-10-25,1001,9,982,343,1.815
2022-10-26,1001,85,756,273,0.451
2022-10-27,1001,-149,689,210,0.0
2022-10-28,1001,-112,748,175,5.198
2022-10-29,1001,19,874,352,0.99
2022-10-30,1001,143,732,391,0.936
2022-10-31,1001,-50,535,232,1.792
2022-11-01,1001,20,758,314,2.376
2022-11-02,1001,-140,745,277,4.989
2022-11-03,1001,-338,654,172,7.717
2022-11-04,1001,-20,835,255,0.0
2022-11-05,1001,-112,805,321,1.198
2022-11-06,1001,-84,862,391,3.083
2022-11-07,1001,-150,479,187,1.845
2022-11-08,1001,-36,698,321,0.0
2022-11-09,1001,-139,459,197,1.104
2022-11-10,1001,52,550,210,4.717
2022-11-11,1001,-120,847,250,0.0
2022-11-12,1001,-158,1017,314,3.605
2022-11-13,1001,-140,955,287,1.205
2022-11-14,1001,10,685,196,1.502
2022-11-15,1001,-42,630,200,1.77
2022-11-16,1001,19,1091,365,6.967
2022-11-17,1001,-69,766,255,0.523
2022-11-18,1001,50,1163,392,7.224
2022-11-19,1001,-43,627,331,1.618
2022-11-20,1001,-158,788,183,0.0
2022-11-21,1001,-136,731,238,0.077
2022-11-22,1001,103,973,381,2.224
2022-11-23,1001,-110,741,218,2.547
2022-11-24,1001,-23,672,249,4.893
2022-11-25,1001,-87,652,282,0.0
2022-11-26,1001,-47,701,218,1.231
2022-11-27,1001,-170,763,217,0.511
2022-11-28,1001,0,1047,296,0.902
2022-11-29,1001,210,981,474,2.351
2022-11-30,1001,-164,606,124,1.842
2022-12-01,1001,141,877,449,3.274
2022-12-02,1001,16,724,301,1.33
2022-12-03,1001,-152,869,257,3.608
2022-12-04,1001,-9,1041,419,1.098
2022-12-05,1001,31,1071,443,1.203
2022-12-06,1001,170,767,331,4.815
2022-12-07,1001,161,1042,495,0.0
2022-12-08,1001,149,808,442,5.175
2022-12-09,1001,90,687,248,0.0
2022-12-10,1001,-111,756,300,0.32
2022-12-11,1001,-144,910,370,2.602
2022-12-12,1001,-63,964,329,8.351
2022-12-13,1001,-148,664,231,0.539
2022-12-14,1001,196,865,480,5.207
2022-12-15,1001,176,1026,523,0.0
2022-12-16,1001,84,717,387,1.895
2022-12-17,1001,412,973,588,0.0
2022-12-18,1001,90,962,437,2.812
2022-12-19,1001,62,857,408,3.855
2022-12-20,1001,437,883,581,5.901
2022-12-21,1001,339,1177,664,2.99
2022-12-22,1001,-16,915,344,2.336
2022-12-23,1001,300,978,645,1.577
2022-12-24,1001,170,807,443,6.143
2022-12-25,1001,302,1129,578,0.0
2022-12-26,1001,309,1227,545,0.0
2022-12-27,1001,240,1251,645,3.059
2022-12-28,1001,306,1041,543,0.0
2022-12-29,1001,196,1066,414,1.681
2022-12-30,1001,99,911,520,1.491
2022-12-31,1001,165,1051,574,2.011
